ダウンロードした時刻：2025/08/07 18:17:48

,,,酒田,酒田,酒田,山形,山形,山形,飛島,飛島,飛島
2012,1,28,-4.1,8,1,-6.6,8,1,-4.5,8,1
2012,1,29,-3.9,8,1,-7.8,8,1,-3.8,8,1
2012,1,30,-2.9,8,1,-7.0,8,1,-3.3,8,1
2012,1,31,-3.5,8,1,-4.9,8,1,-3.4,8,1
2012,2,1,-4.3,8,1,-9.0,8,1,-2.8,8,1
2012,2,2,-3.7,8,1,-6.0,8,1,-3.5,8,1
2012,2,3,-3.6,8,1,-6.7,8,1,-3.5,8,1
2012,2,4,-2.3,8,1,-3.5,8,1,-1.8,8,1
2012,2,5,-1.4,8,1,-6.8,8,1,-1.3,8,1
2012,2,6,-2.9,8,1,-8.5,8,1,1.4,8,1
2012,2,7,0.2,8,1,0.2,8,1,0.0,8,1
2012,2,8,-2.9,8,1,-4.7,8,1,-3.0,8,1
2012,2,9,-2.9,8,1,-4.2,8,1,-3.4,8,1
2012,2,10,-4.6,8,1,-7.1,8,1,-3.7,8,1
2012,2,11,-4.6,8,1,-7.8,8,1,-3.9,8,1
2012,2,12,-2.4,8,1,-6.2,8,1,-2.4,8,1
2012,2,13,-1.1,8,1,-7.7,8,1,-0.7,8,1
2012,2,14,-2.3,8,1,-3.2,8,1,1.2,8,1
2012,2,15,-1.4,8,1,-4.6,8,1,-1.7,8,1
2012,2,16,-4.1,8,1,-5.4,8,1,-2.4,8,1
2012,2,17,-4.1,8,1,-7.2,8,1,-3.6,8,1
2012,2,18,-4.3,8,1,-8.0,8,1,-5.3,8,1
2012,2,19,-2.5,8,1,-7.5,8,1,-2.5,8,1
2012,2,20,-1.7,8,1,-7.3,8,1,-0.8,8,1
2012,2,21,-2.2,8,1,-2.9,8,1,-1.7,8,1
2012,2,22,-5.9,8,1,-6.3,8,1,-2.6,8,1
2012,2,23,1.5,8,1,-3.6,8,1,2.7,8,1
2012,2,24,0.2,8,1,-1.8,8,1,1.0,8,1
2012,2,25,-0.8,8,1,-1.5,8,1,0.0,8,1
2012,2,26,-2.3,8,1,-4.3,8,1,-2.1,8,1
2012,2,27,-3.1,8,1,-7.1,8,1,-3.2,8,1
2012,2,28,-2.8,8,1,-9.4,8,1,-2.7,8,1
2012,2,29,-3.3,8,1,-4.7,8,1,-0.4,8,1
2012,3,1,-2.7,8,1,-5.9,8,1,1.8,8,1
2012,3,2,-2.7,8,1,-3.4,8,1,1.6,8,1
2012,3,3,0.7,8,1,-3.8,8,1,-0.5,8,1
2012,3,4,-1.1,8,1,-6.6,8,1,-0.5,8,1
2012,3,5,0.4,8,1,-1.2,8,1,1.3,8,1
2012,3,6,2.9,8,1,0.9,8,1,6.5,8,1
2012,3,7,1.7,8,1,0.1,8,1,2.5,8,1
2012,3,8,0.5,8,1,-1.7,8,1,2.0,8,1
2012,3,9,0.5,8,1,0.4,8,1,2.2,8,1
2012,3,10,0.9,8,1,0.1,8,1,2.7,8,1
2012,3,11,0.4,8,1,-0.6,8,1,0.2,8,1
2012,3,12,0.1,8,1,-1.1,8,1,0.1,8,1
2012,3,13,-0.1,8,1,-2.0,8,1,-1.1,8,1
2012,3,14,-0.7,8,1,-3.6,8,1,-1.0,8,1
2012,3,15,0.4,8,1,-0.7,8,1,0.8,8,1
2012,3,16,2.0,8,1,-1.3,8,1,0.2,8,1
2012,3,17,3.8,8,1,-0.6,8,1,4.7,8,1
2012,3,18,2.2,8,1,2.5,8,1,0.5,8,1
2012,3,19,-1.5,8,1,-2.1,8,1,-1.8,8,1
2012,3,20,0.1,8,1,-0.8,8,1,0.0,8,1
2012,3,21,0.0,8,1,-2.2,8,1,-0.7,8,1
2012,3,22,1.9,8,1,-1.2,8,1,4.6,8,1
2012,3,23,3.4,8,1,0.2,8,1,3.3,8,1
2012,3,24,2.6,8,1,0.2,8,1,1.8,8,1
2012,3,25,0.4,8,1,0.4,8,1,0.1,8,1
2012,3,26,0.2,8,1,-1.5,8,1,0.3,8,1
2012,3,27,1.5,8,1,-0.6,8,1,0.5,8,1
2012,3,28,3.3,8,1,3.0,8,1,2.3,8,1
2012,3,29,3.8,8,1,-0.5,8,1,2.3,8,1
2012,3,30,3.4,8,1,2.2,8,1,6.6,8,1
2012,3,31,2.1,8,1,0.3,8,1,2.6,8,1
2012,12,1,-0.1,8,1,-1.6,8,1,-0.4,8,1
2012,12,2,1.3,8,1,-1.4,8,1,1.0,8,1
2012,12,3,0.1,8,1,-2.4,8,1,3.6,8,1
2012,12,4,4.6,8,1,2.6,8,1,4.2,8,1
2012,12,5,2.0,8,1,1.4,8,1,2.6,8,1
2012,12,6,1.6,8,1,-0.4,8,1,2.0,8,1
2012,12,7,1.1,8,1,-0.1,8,1,1.4,8,1
2012,12,8,0.3,8,1,-1.0,8,1,-0.5,8,1
2012,12,9,-1.4,8,1,-3.1,8,1,-0.8,8,1
2012,12,10,-0.8,8,1,-3.3,8,1,-0.5,8,1
2012,12,11,0.7,8,1,0.2,8,1,0.5,8,1
2012,12,12,0.8,8,1,-2.1,8,1,0.4,8,1
2012,12,13,2.3,8,1,-0.4,8,1,1.0,8,1
2012,12,14,2.5,8,1,-0.8,8,1,5.7,8,1
2012,12,15,3.7,8,1,0.7,8,1,6.1,8,1
2012,12,16,5.9,8,1,2.2,8,1,4.0,8,1
2012,12,17,2.1,8,1,-1.6,8,1,3.4,8,1
2012,12,18,1.1,8,1,-0.7,8,1,1.0,8,1
2012,12,19,-2.1,8,1,-1.8,8,1,-1.9,8,1
2012,12,20,-0.3,8,1,-2.2,8,1,-0.7,8,1
2012,12,21,0.9,8,1,-1.4,8,1,1.0,8,1
2012,12,22,0.2,8,1,-0.9,8,1,1.8,8,1
2012,12,23,-2.4,8,1,-1.8,8,1,-1.9,8,1
2012,12,24,-3.1,8,1,-4.1,8,1,-2.0,8,1
2012,12,25,-1.1,8,1,-4.8,8,1,-2.3,8,1
2012,12,26,-4.5,8,1,-6.0,8,1,-4.6,8,1
2012,12,27,-3.6,8,1,-6.9,8,1,-3.3,8,1
2012,12,28,-1.0,8,1,-3.7,8,1,0.2,8,1
2012,12,29,-2.5,8,1,-2.9,8,1,0.9,8,1
2012,12,30,3.3,8,1,-0.3,8,1,3.3,8,1
2012,12,31,-0.3,8,1,-1.0,8,1,-1.0,8,1
2013,1,1,-2.5,8,1,-3.6,8,1,-1.2,8,1
2013,1,2,-1.4,8,1,-4.1,8,1,-1.1,8,1
2013,1,3,-4.3,8,1,-5.1,8,1,-4.1,8,1
2013,1,4,-4.4,8,1,-6.4,8,1,-4.6,8,1
2013,1,5,-3.1,8,1,-5.7,8,1,-2.1,8,1
2013,1,6,-2.1,8,1,-5.5,8,1,-1.2,8,1
2013,1,7,-1.5,8,1,-3.5,8,1,-1.3,8,1
2013,1,8,-1.7,8,1,-3.5,8,1,-1.3,8,1
2013,1,9,-3.3,8,1,-4.3,8,1,-1.6,8,1
2013,1,10,-2.6,8,1,-6.0,8,1,-2.7,8,1
2013,1,11,-3.0,8,1,-6.4,8,1,-3.2,8,1
2013,1,12,-3.8,8,1,-8.2,8,1,-0.7,8,1
2013,1,13,0.6,8,1,-0.3,8,1,0.5,8,1
2013,1,14,-0.6,8,1,-1.5,8,1,0.0,8,1
2013,1,15,-1.1,8,1,-4.8,8,1,-1.8,8,1
2013,1,16,-1.4,8,1,-6.1,8,1,-1.1,8,1
2013,1,17,-2.6,8,1,-6.8,8,1,-3.3,8,1
2013,1,18,-3.1,8,1,-7.6,8,1,-3.7,8,1
2013,1,19,-1.2,8,1,-6.1,8,1,-1.1,8,1
2013,1,20,1.5,8,1,-3.5,8,1,1.1,8,1
2013,1,21,0.0,8,1,-3.3,8,1,0.8,8,1
2013,1,22,0.6,8,1,-1.7,8,1,1.6,8,1
2013,1,23,-3.2,8,1,-4.2,8,1,0.4,8,1
2013,1,24,-1.7,8,1,-3.4,8,1,1.6,8,1
2013,1,25,-3.5,8,1,-4.3,8,1,-3.2,8,1
2013,1,26,-3.6,8,1,-4.7,8,1,-3.6,8,1
2013,1,27,0.1,8,1,-2.7,8,1,0.3,8,1
2013,1,28,-2.5,8,1,-5.8,8,1,-0.3,8,1
2013,1,29,-0.4,8,1,-1.9,8,1,-0.6,8,1
2013,1,30,-0.2,8,1,-1.7,8,1,-0.5,8,1
2013,1,31,-1.1,8,1,-4.4,8,1,1.8,8,1
2013,2,1,-0.5,8,1,-5.9,8,1,2.6,8,1
2013,2,2,2.5,8,1,0.1,8,1,1.4,8,1
2013,2,3,-1.3,8,1,-3.0,8,1,-0.6,8,1
2013,2,4,-1.3,8,1,-3.2,8,1,0.3,8,1
2013,2,5,-0.3,8,1,-1.6,8,1,-1.6,8,1
2013,2,6,-1.7,8,1,-2.3,8,1,-0.6,8,1
2013,2,7,-2.8,8,1,-3.7,8,1,-0.9,8,1
2013,2,8,-2.8,8,1,-6.0,8,1,-2.8,8,1
2013,2,9,-3.0,8,1,-4.5,8,1,-3.7,8,1
2013,2,10,-1.6,8,1,-7.3,8,1,-1.0,8,1
2013,2,11,-3.4,8,1,-5.8,8,1,-3.2,8,1
2013,2,12,-2.6,8,1,-4.8,8,1,-2.6,8,1
2013,2,13,-1.3,8,1,-2.2,8,1,-0.2,8,1
2013,2,14,1.0,8,1,-1.3,8,1,0.3,8,1
2013,2,15,0.4,8,1,-1.3,8,1,-0.4,8,1
2013,2,16,-4.5,8,1,-5.5,8,1,-4.6,8,1
2013,2,17,-3.8,8,1,-7.3,8,1,-3.5,8,1
2013,2,18,-1.7,8,1,-4.1,8,1,0.6,8,1
2013,2,19,-3.1,8,1,-3.3,8,1,-2.2,8,1
2013,2,20,-4.9,8,1,-5.7,8,1,-4.2,8,1
2013,2,21,-5.1,8,1,-5.7,8,1,-4.5,8,1
2013,2,22,-2.7,8,1,-6.5,8,1,-2.5,8,1
2013,2,23,-5.2,8,1,-5.5,8,1,-3.8,8,1
2013,2,24,-5.1,8,1,-6.8,8,1,-4.5,8,1
2013,2,25,-4.2,8,1,-8.6,8,1,-4.0,8,1
2013,2,26,-3.8,8,1,-5.6,8,1,-2.9,8,1
2013,2,27,-4.2,8,1,-7.9,8,1,-0.2,8,1
2013,2,28,-0.3,8,1,-2.6,8,1,2.0,8,1
2013,3,1,1.0,8,1,-1.4,8,1,2.6,8,1
2013,3,2,-0.5,8,1,-1.7,8,1,-0.5,8,1
2013,3,3,-0.4,8,1,-3.7,8,1,0.0,8,1
2013,3,4,-2.1,8,1,-4.6,8,1,0.6,8,1
2013,3,5,-3.5,8,1,-4.8,8,1,1.1,8,1
2013,3,6,-0.5,8,1,-2.7,8,1,2.6,8,1
2013,3,7,-1.5,8,1,-1.9,8,1,3.1,8,1
2013,3,8,6.9,8,1,3.2,8,1,5.3,8,1
2013,3,9,1.6,8,1,-0.1,8,1,1.0,8,1
2013,3,10,-3.4,8,1,-3.2,8,1,-3.3,8,1
2013,3,11,-4.4,8,1,-4.6,8,1,-3.9,8,1
2013,3,12,-2.6,8,1,-6.3,8,1,0.8,8,1
2013,3,13,1.6,8,1,-1.1,8,1,1.6,8,1
2013,3,14,0.5,8,1,-1.1,8,1,-0.6,8,1
2013,3,15,-0.1,8,1,-4.2,8,1,-0.4,8,1
2013,3,16,-1.6,8,1,-3.5,8,1,-0.1,8,1
2013,3,17,1.5,8,1,-2.3,8,1,-0.5,8,1
2013,3,18,5.5,8,1,2.8,8,1,6.4,8,1
2013,3,19,2.6,8,1,3.5,8,1,3.0,8,1
2013,3,20,2.2,8,1,1.8,8,1,1.0,8,1
2013,3,21,-0.8,8,1,-1.3,8,1,-1.7,8,1
2013,3,22,-0.7,8,1,-3.6,8,1,1.8,8,1
2013,3,23,2.7,8,1,-0.4,8,1,0.6,8,1
2013,3,24,0.1,8,1,-2.1,8,1,0.3,8,1
2013,3,25,1.7,8,1,1.3,8,1,1.6,8,1
2013,3,26,1.2,8,1,-0.5,8,1,0.8,8,1
2013,3,27,-1.2,8,1,-3.5,8,1,1.3,8,1
2013,3,28,6.2,8,1,2.7,8,1,6.1,8,1
2013,3,29,3.9,8,1,3.3,8,1,3.1,8,1
2013,3,30,0.7,8,1,0.0,8,1,1.6,8,1
2013,3,31,1.0,8,1,-0.5,8,1,1.4,8,1
2013,12,1,7.1,8,1,2.1,8,1,5.2,8,1
2013,12,2,5.1,8,1,0.9,8,1,6.9,8,1
2013,12,3,4.2,8,1,0.0,8,1,5.7,8,1
2013,12,4,2.3,8,1,1.2,8,1,5.3,8,1
2013,12,5,4.4,8,1,1.0,8,1,7.2,8,1
2013,12,6,4.1,8,1,3.0,8,1,4.0,8,1
2013,12,7,2.2,8,1,0.6,8,1,2.6,8,1
2013,12,8,2.9,8,1,0.8,8,1,2.4,8,1
2013,12,9,4.2,8,1,2.5,8,1,4.9,8,1
2013,12,10,5.6,8,1,1.8,8,1,5.4,8,1
2013,12,11,1.2,8,1,2.9,8,1,2.7,8,1
2013,12,12,0.5,8,1,0.5,8,1,1.8,8,1
2013,12,13,-0.1,8,1,-2.2,8,1,-0.7,8,1
2013,12,14,-0.1,8,1,-1.5,8,1,-0.4,8,1
2013,12,15,-0.7,8,1,-1.8,8,1,-0.7,8,1
2013,12,16,1.4,8,1,-1.2,8,1,1.6,8,1
2013,12,17,1.2,8,1,-0.9,8,1,4.1,8,1
2013,12,18,0.6,8,1,-2.3,8,1,3.1,8,1
2013,12,19,1.7,8,1,-0.4,8,1,4.8,8,1
2013,12,20,1.3,8,1,0.1,8,1,3.9,8,1
2013,12,21,2.2,8,1,-0.1,8,1,3.6,8,1
2013,12,22,1.3,8,1,-0.3,8,1,1.1,8,1
2013,12,23,2.4,8,1,-0.4,8,1,2.8,8,1
2013,12,24,0.4,8,1,-1.8,8,1,-0.4,8,1
2013,12,25,1.3,8,1,-2.3,8,1,3.0,8,1
2013,12,26,2.7,8,1,-1.2,8,1,4.7,8,1
2013,12,27,0.8,8,1,-0.7,8,1,1.0,8,1
2013,12,28,-0.9,8,1,-2.3,8,1,-0.7,8,1
2013,12,29,-0.6,8,1,-3.5,8,1,0.0,8,1
2013,12,30,2.7,8,1,0.8,8,1,2.2,8,1
2013,12,31,1.2,8,1,0.8,8,1,2.0,8,1
2014,1,1,3.3,8,1,1.1,8,1,2.0,8,1
2014,1,2,-0.5,8,1,-2.7,8,1,-0.8,8,1
2014,1,3,1.3,8,1,-3.1,8,1,1.6,8,1
2014,1,4,-0.1,8,1,-1.4,8,1,-1.7,8,1
2014,1,5,-0.8,8,1,-3.3,8,1,-1.0,8,1
2014,1,6,-0.3,8,1,-2.4,8,1,0.0,8,1
2014,1,7,0.9,8,1,-1.6,8,1,2.2,8,1
2014,1,8,1.2,8,1,-2.5,8,1,3.9,8,1
2014,1,9,-3.2,8,1,-4.1,8,1,-3.1,8,1
2014,1,10,-3.5,8,1,-5.6,8,1,-3.5,8,1
2014,1,11,-2.3,8,1,-4.1,8,1,-2.6,8,1
2014,1,12,-1.0,8,1,-5.5,8,1,-1.1,8,1
2014,1,13,-3.0,8,1,-4.7,8,1,-3.7,8,1
2014,1,14,-2.6,8,1,-5.0,8,1,-2.9,8,1
2014,1,15,-2.9,8,1,-5.7,8,1,-2.3,8,1
2014,1,16,-0.7,8,1,-3.0,8,1,-0.6,8,1
2014,1,17,-0.8,8,1,-2.3,8,1,-0.4,8,1
2014,1,18,-1.3,8,1,-4.5,8,1,-0.6,8,1
2014,1,19,-1.5,8,1,-4.8,8,1,-1.6,8,1
2014,1,20,-1.0,8,1,-4.9,8,1,-1.3,8,1
2014,1,21,0.6,8,1,-1.1,8,1,-0.3,8,1
2014,1,22,-0.5,8,1,-3.4,8,1,-1.0,8,1
2014,1,23,-1.8,8,1,-5.5,8,1,-1.2,8,1
2014,1,24,-1.7,8,1,-7.8,8,1,1.6,8,1
2014,1,25,4.1,8,1,2.1,8,1,6.5,8,1
2014,1,26,-2.2,8,1,-4.0,8,1,-3.1,8,1
2014,1,27,-2.7,8,1,-5.1,8,1,-2.7,8,1
2014,1,28,-4.6,8,1,-7.8,8,1,0.2,8,1
2014,1,29,-2.1,8,1,-4.4,8,1,-0.6,8,1
2014,1,30,-2.1,8,1,-6.3,8,1,1.2,8,1
2014,1,31,-1.0,8,1,-2.1,8,1,-0.7,8,1
2014,2,1,1.3,8,1,-4.9,8,1,-0.8,8,1
2014,2,2,2.4,8,1,-0.1,8,1,3.9,8,1
2014,2,3,1.1,8,1,0.9,8,1,0.1,8,1
2014,2,4,-3.9,8,1,-4.6,8,1,-3.9,8,1
2014,2,5,-5.9,8,1,-6.9,8,1,-5.6,8,1
2014,2,6,-4.2,8,1,-5.2,8,1,-3.7,8,1
2014,2,7,-2.9,8,1,-3.6,8,1,-3.7,8,1
2014,2,8,-4.7,8,1,-4.9,8,1,-3.1,8,1
2014,2,9,-3.7,8,1,-3.9,8,1,-1.1,8,1
2014,2,10,-5.8,8,1,-8.1,8,1,-1.3,8,1
2014,2,11,-1.4,8,1,-5.5,8,1,-1.6,8,1
2014,2,12,-2.1,8,1,-7.1,8,1,-0.1,8,1
2014,2,13,-0.8,8,1,-3.8,8,1,-0.9,8,1
2014,2,14,-1.0,8,1,-4.8,8,1,-0.7,8,1
2014,2,15,-0.9,8,1,-2.7,8,1,0.0,8,1
2014,2,16,0.5,8,1,-0.4,8,1,0.7,8,1
2014,2,17,-1.1,8,1,-2.7,8,1,-1.2,8,1
2014,2,18,-1.9,8,1,-4.2,8,1,-2.3,8,1
2014,2,19,-1.8,8,1,-4.8,8,1,-2.0,8,1
2014,2,20,-0.1,8,1,-5.3,8,1,-0.4,8,1
2014,2,21,-1.7,8,1,-3.2,8,1,-2.4,8,1
2014,2,22,-1.7,8,1,-5.8,8,1,-2.4,8,1
2014,2,23,-0.3,8,1,-4.3,8,1,-0.8,8,1
2014,2,24,-0.6,8,1,-3.5,8,1,1.2,8,1
2014,2,25,0.4,8,1,-2.0,8,1,2.1,8,1
2014,2,26,0.6,8,1,-1.2,8,1,2.6,8,1
2014,2,27,0.6,8,1,-1.8,8,1,2.9,8,1
2014,2,28,2.0,8,1,0.5,8,1,1.4,8,1
2014,3,1,-0.8,8,1,-1.3,8,1,0.6,8,1
2014,3,2,1.1,8,1,0.1,8,1,0.8,8,1
2014,3,3,-0.1,8,1,-1.7,8,1,-0.5,8,1
2014,3,4,1.1,8,1,-2.8,8,1,0.5,8,1
2014,3,5,2.3,8,1,-0.4,8,1,1.1,8,1
2014,3,6,-3.0,8,1,-4.5,8,1,-3.3,8,1
2014,3,7,-2.6,8,1,-4.9,8,1,-2.6,8,1
2014,3,8,-2.5,8,1,-3.8,8,1,-2.6,8,1
2014,3,9,-0.2,8,1,-3.7,8,1,-0.8,8,1
2014,3,10,-1.8,8,1,-3.0,8,1,-2.9,8,1
2014,3,11,0.2,8,1,-3.1,8,1,-0.2,8,1
2014,3,12,0.4,8,1,0.1,8,1,0.2,8,1
2014,3,13,3.9,8,1,0.1,8,1,2.3,8,1
2014,3,14,0.6,8,1,-0.4,8,1,0.2,8,1
2014,3,15,0.4,8,1,-0.9,8,1,0.7,8,1
2014,3,16,0.8,8,1,-0.6,8,1,3.7,8,1
2014,3,17,3.3,8,1,-2.0,8,1,3.0,8,1
2014,3,18,4.1,8,1,-0.9,8,1,3.4,8,1
2014,3,19,2.7,8,1,2.8,8,1,2.6,8,1
2014,3,20,2.4,8,1,0.2,8,1,0.6,8,1
2014,3,21,0.8,8,1,0.2,8,1,0.4,8,1
2014,3,22,2.2,8,1,-0.5,8,1,3.2,8,1
2014,3,23,2.8,8,1,1.3,8,1,3.5,8,1
2014,3,24,1.6,8,1,1.0,8,1,4.9,8,1
2014,3,25,3.0,8,1,4.9,8,1,8.9,8,1
2014,3,26,9.0,8,1,6.2,8,1,7.9,8,1
2014,3,27,7.8,8,1,4.7,8,1,6.6,8,1
2014,3,28,5.8,8,1,2.4,8,1,7.0,8,1
2014,3,29,3.9,8,1,2.8,8,1,7.4,8,1
2014,3,30,5.2,8,1,6.6,8,1,3.4,8,1
2014,3,31,4.4,8,1,4.6,8,1,3.4,8,1
2014,12,1,7.5,8,1,8.7,8,1,6.3,8,1
2014,12,2,2.0,8,1,0.5,8,1,2.0,8,1
2014,12,3,2.7,8,1,0.5,8,1,1.8,8,1
2014,12,4,0.7,8,1,1.3,8,1,3.0,8,1
2014,12,5,-0.6,8,1,-1.0,8,1,0.0,8,1
2014,12,6,-0.9,8,1,-3.5,8,1,-1.0,8,1
2014,12,7,-1.1,8,1,-2.7,8,1,-0.9,8,1
2014,12,8,0.4,8,1,-3.3,8,1,2.7,8,1
2014,12,9,1.1,8,1,0.2,8,1,1.2,8,1
2014,12,10,2.2,8,1,-0.8,8,1,2.8,8,1
2014,12,11,2.3,8,1,-0.8,8,1,3.6,8,1
2014,12,12,0.2,8,1,-1.2,8,1,1.4,8,1
2014,12,13,-1.0,8,1,-2.3,8,1,-1.2,8,1
2014,12,14,-2.2,8,1,-2.8,8,1,-2.6,8,1
2014,12,15,-3.3,8,1,-5.0,8,1,-3.1,8,1
2014,12,16,-2.5,8,1,-5.1,8,1,0.3,8,1
2014,12,17,-2.5,8,1,-3.6,8,1,-2.0,8,1
2014,12,18,-2.1,8,1,-3.7,8,1,-1.9,8,1
2014,12,19,1.9,8,1,-4.2,8,1,2.8,8,1
2014,12,20,1.2,8,1,-1.9,8,1,3.9,8,1
2014,12,21,-1.3,8,1,-2.3,8,1,-1.6,8,1
2014,12,22,-1.5,8,1,-2.7,8,1,-1.6,8,1
2014,12,23,-1.5,8,1,-3.4,8,1,-1.0,8,1
2014,12,24,0.1,8,1,-2.3,8,1,2.3,8,1
2014,12,25,-1.4,8,1,-2.4,8,1,-1.1,8,1
2014,12,26,-2.1,8,1,-3.9,8,1,-2.7,8,1
2014,12,27,-1.9,8,1,-6.1,8,1,-2.3,8,1
2014,12,28,0.0,8,1,-7.5,8,1,3.0,8,1
2014,12,29,0.0,8,1,-4.4,8,1,4.3,8,1
2014,12,30,1.4,8,1,-3.1,8,1,2.9,8,1
2014,12,31,0.1,8,1,-0.9,8,1,-0.8,8,1
2015,1,1,-2.4,8,1,-4.6,8,1,-2.1,8,1
2015,1,2,-2.1,8,1,-3.9,8,1,-2.4,8,1
2015,1,3,-2.8,8,1,-3.5,8,1,-1.8,8,1
2015,1,4,1.1,8,1,-2.0,8,1,1.8,8,1
2015,1,5,1.0,8,1,-2.0,8,1,3.0,8,1
2015,1,6,-1.7,8,1,-2.1,8,1,-1.3,8,1
2015,1,7,-2.2,8,1,-3.1,8,1,-2.2,8,1
2015,1,8,-0.5,8,1,-2.3,8,1,-0.9,8,1
2015,1,9,0.2,8,1,-3.1,8,1,-0.2,8,1
2015,1,10,0.4,8,1,-1.2,8,1,0.8,8,1
2015,1,11,0.7,8,1,-2.4,8,1,0.7,8,1
2015,1,12,-0.3,8,1,-2.7,8,1,-0.6,8,1
2015,1,13,2.7,8,1,-1.1,8,1,1.8,8,1
2015,1,14,0.7,8,1,-4.2,8,1,2.8,8,1
2015,1,15,0.5,8,1,-2.2,8,1,4.3,8,1
2015,1,16,1.9,8,1,0.1,8,1,3.0,8,1
2015,1,17,-2.9,8,1,-4.5,8,1,-2.8,8,1
2015,1,18,-3.7,8,1,-6.8,8,1,-1.8,8,1
2015,1,19,-3.0,8,1,-7.2,8,1,0.4,8,1
2015,1,20,0.2,8,1,-4.5,8,1,-0.7,8,1
2015,1,21,-2.7,8,1,-7.5,8,1,-1.3,8,1
2015,1,22,2.0,8,1,-3.6,8,1,3.4,8,1
2015,1,23,1.2,8,1,-2.4,8,1,1.3,8,1
2015,1,24,1.1,8,1,-2.2,8,1,0.6,8,1
2015,1,25,0.6,8,1,-1.3,8,1,0.6,8,1
2015,1,26,2.0,8,1,-0.8,8,1,3.9,8,1
2015,1,27,0.6,8,1,-0.6,8,1,-0.7,8,1
2015,1,28,-2.5,8,1,-3.4,8,1,-2.8,8,1
2015,1,29,-1.5,8,1,-4.6,8,1,-1.8,8,1
2015,1,30,-1.2,8,1,-2.9,8,1,0.6,8,1
2015,1,31,0.7,8,1,-3.2,8,1,1.0,8,1
2015,2,1,-0.9,8,1,-4.0,8,1,-0.6,8,1
2015,2,2,-0.8,8,1,-2.9,8,1,-0.9,8,1
2015,2,3,0.4,8,1,-2.9,8,1,0.4,8,1
2015,2,4,0.1,8,1,-2.7,8,1,0.8,8,1
2015,2,5,0.0,8,1,-4.0,8,1,0.8,8,1
2015,2,6,0.2,8,1,-2.9,8,1,1.0,8,1
2015,2,7,1.3,8,1,-1.8,8,1,0.3,8,1
2015,2,8,0.0,8,1,-3.6,8,1,-0.3,8,1
2015,2,9,-4.2,8,1,-5.4,8,1,-4.3,8,1
2015,2,10,-3.8,8,1,-5.1,8,1,-4.4,8,1
2015,2,11,-0.3,8,1,-4.3,8,1,0.2,8,1
2015,2,12,1.1,8,1,0.2,8,1,1.6,8,1
2015,2,13,-1.8,8,1,-2.9,8,1,-1.2,8,1
2015,2,14,-1.7,8,1,-3.3,8,1,-1.9,8,1
2015,2,15,-0.4,8,1,-1.7,8,1,-0.7,8,1
2015,2,16,2.3,8,1,-2.9,8,1,1.9,8,1
2015,2,17,-0.5,8,1,-3.1,8,1,2.1,8,1
2015,2,18,2.6,8,1,0.1,8,1,3.9,8,1
2015,2,19,1.3,8,1,0.0,8,1,2.8,8,1
2015,2,20,-0.7,8,1,-1.4,8,1,0.7,8,1
2015,2,21,0.9,8,1,-2.0,8,1,2.2,8,1
2015,2,22,3.8,8,1,-1.3,8,1,4.9,8,1
2015,2,23,5.8,8,1,2.6,8,1,3.8,8,1
2015,2,24,2.8,8,1,0.3,8,1,2.2,8,1
2015,2,25,-1.1,8,1,-2.0,8,1,0.1,8,1
2015,2,26,-1.7,8,1,-4.0,8,1,-0.1,8,1
2015,2,27,1.2,8,1,-0.7,8,1,1.8,8,1
2015,2,28,0.7,8,1,-1.4,8,1,1.6,8,1
2015,3,1,0.0,8,1,-1.7,8,1,2.2,8,1
2015,3,2,1.3,8,1,0.0,8,1,1.3,8,1
2015,3,3,0.4,8,1,-1.3,8,1,0.5,8,1
2015,3,4,3.3,8,1,0.8,8,1,2.0,8,1
2015,3,5,3.8,8,1,0.9,8,1,3.3,8,1
2015,3,6,1.0,8,1,-1.1,8,1,1.9,8,1
2015,3,7,3.0,8,1,0.4,8,1,3.5,8,1
2015,3,8,0.9,8,1,1.5,8,1,3.8,8,1
2015,3,9,6.1,8,1,3.5,8,1,6.4,8,1
2015,3,10,-1.4,8,1,-3.1,8,1,-1.7,8,1
2015,3,11,-1.8,8,1,-2.7,8,1,-1.2,8,1
2015,3,12,1.3,8,1,-1.3,8,1,0.6,8,1
2015,3,13,0.6,8,1,-1.8,8,1,2.0,8,1
2015,3,14,0.9,8,1,-1.2,8,1,2.0,8,1
2015,3,15,2.6,8,1,-1.6,8,1,1.5,8,1
2015,3,16,2.0,8,1,0.3,8,1,5.0,8,1
2015,3,17,2.3,8,1,0.8,8,1,5.8,8,1
2015,3,18,7.1,8,1,2.3,8,1,5.9,8,1
2015,3,19,7.6,8,1,5.2,8,1,6.3,8,1
2015,3,20,3.4,8,1,2.9,8,1,3.8,8,1
2015,3,21,1.5,8,1,-0.3,8,1,3.9,8,1
2015,3,22,2.4,8,1,0.2,8,1,5.3,8,1
2015,3,23,-0.3,8,1,-1.4,8,1,-0.2,8,1
2015,3,24,0.6,8,1,-1.6,8,1,0.2,8,1
2015,3,25,3.6,8,1,0.0,8,1,2.7,8,1
2015,3,26,4.8,8,1,1.5,8,1,2.4,8,1
2015,3,27,4.9,8,1,-0.7,8,1,7.6,8,1
2015,3,28,1.7,8,1,0.4,8,1,7.7,8,1
2015,3,29,4.3,8,1,3.2,8,1,7.4,8,1
