ダウンロードした時刻：2023/03/14 16:20:13

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2000,2,2,4.3,8,1,6.5,8,1,1.3,8,1
2000,2,3,4.6,8,1,7.0,8,1,1.5,8,1
2000,2,4,3.5,8,1,5.8,8,1,-0.5,8,1
2000,2,5,5.2,8,1,7.1,8,1,3.4,8,1
2000,2,6,3.7,8,1,6.7,8,1,1.3,8,1
2000,2,7,4.8,8,1,8.3,8,1,1.4,8,1
2000,2,8,3.8,8,1,7.6,8,1,0.9,8,1
2000,2,9,1.5,8,1,3.2,8,1,-0.9,8,1
2000,2,10,1.9,8,1,4.5,8,1,-1.5,8,1
2000,2,11,2.5,8,1,4.8,8,1,0.4,8,1
2000,2,12,3.6,8,1,7.0,8,1,0.6,8,1
2000,2,13,1.7,8,1,2.9,8,1,-0.8,8,1
2000,2,14,3.5,8,1,6.2,8,1,1.4,8,1
2000,2,15,0.1,8,1,3.4,8,1,-3.6,8,1
2000,2,16,-1.9,8,1,-0.4,8,1,-4.1,8,1
2000,2,17,-0.6,8,1,1.9,8,1,-2.7,8,1
2000,2,18,0.6,8,1,3.0,8,1,-1.6,8,1
2000,2,19,1.2,8,1,4.0,8,1,-0.7,8,1
2000,2,20,1.5,8,1,5.2,8,1,-1.6,8,1
2000,2,21,0.2,8,1,2.8,8,1,-2.0,8,1
2000,2,22,-0.3,8,1,1.7,8,1,-2.3,8,1
2000,2,23,0.1,8,1,3.3,8,1,-1.9,8,1
2000,2,24,-0.2,8,1,3.4,8,1,-3.6,8,1
2000,2,25,-0.7,8,1,0.8,8,1,-3.1,8,1
2000,2,26,0.2,8,1,2.2,8,1,-1.8,8,1
2000,2,27,0.1,8,1,3.3,8,1,-3.7,8,1
2000,2,28,0.4,8,1,2.7,8,1,-1.7,8,1
2000,2,29,0.1,8,1,3.0,8,1,-2.5,8,1
2000,3,1,1.7,8,1,3.8,8,1,-2.4,8,1
2000,3,2,5.1,8,1,8.1,8,1,1.1,8,1
2000,3,3,5.9,8,1,10.1,8,1,0.5,8,1
2000,3,4,5.4,8,1,10.9,8,1,1.1,8,1
2000,3,5,5.8,8,1,8.5,8,1,0.4,8,1
2000,3,6,3.3,8,1,7.5,8,1,-0.8,8,1
2000,3,7,2.2,8,1,6.2,8,1,0.1,8,1
2000,3,8,1.4,8,1,3.2,8,1,-1.4,8,1
2000,3,9,-1.2,8,1,1.2,8,1,-3.3,8,1
2000,3,10,-0.3,8,1,2.3,8,1,-4.0,8,1
2000,3,11,3.3,8,1,8.1,8,1,-2.6,8,1
2000,3,12,3.5,8,1,5.9,8,1,1.4,8,1
2000,3,13,1.4,8,1,5.2,8,1,-0.7,8,1
2000,3,14,2.5,8,1,4.5,8,1,-0.4,8,1
2000,3,15,3.6,8,1,6.4,8,1,0.9,8,1
2000,3,16,2.9,8,1,4.9,8,1,1.2,8,1
2000,3,17,3.8,8,1,5.9,8,1,1.9,8,1
2000,3,18,7.2,8,1,10.1,8,1,3.3,8,1
2000,3,19,8.9,8,1,14.2,8,1,4.6,8,1
2000,3,20,4.2,8,1,7.2,8,1,0.9,8,1
2000,3,21,3.7,8,1,7.0,8,1,1.4,8,1
2000,3,22,3.3,8,1,7.8,8,1,0.4,8,1
2000,3,23,5.7,8,1,11.2,8,1,-0.4,8,1
2000,3,24,5.6,8,1,8.8,8,1,3.4,8,1
2000,3,25,3.7,8,1,5.8,8,1,1.5,8,1
2000,3,26,1.9,8,1,4.7,8,1,-1.2,8,1
2000,3,27,3.8,8,1,7.6,8,1,0.5,8,1
2000,3,28,8.9,8,1,15.7,8,1,1.5,8,1
2000,3,29,9.9,8,1,13.7,8,1,5.8,8,1
2000,3,30,6.2,8,1,7.7,8,1,4.8,8,1
2000,3,31,8.3,8,1,13.4,8,1,2.6,8,1
2000,4,1,7.1,8,1,9.7,8,1,3.7,8,1
2000,4,2,6.6,8,1,9.2,8,1,4.7,8,1
2000,4,3,4.8,8,1,10.2,8,1,-1.1,8,1
2000,4,4,9.6,8,1,16.9,8,1,1.1,8,1
2000,4,5,10.1,8,1,12.3,8,1,8.1,8,1
2000,4,6,7.6,8,1,10.7,8,1,2.2,8,1
2000,4,7,10.0,8,1,19.3,8,1,1.2,8,1
2000,4,8,8.2,8,1,11.1,8,1,5.8,8,1
2000,4,9,9.3,8,1,15.1,8,1,2.3,8,1
2000,4,10,12.9,8,1,18.6,8,1,7.4,8,1
2000,4,11,6.1,8,1,9.3,8,1,3.2,8,1
2000,4,12,8.8,8,1,12.8,8,1,4.8,8,1
2000,4,13,9.8,8,1,16.0,8,1,2.8,8,1
2000,4,14,9.8,8,1,12.7,8,1,8.2,8,1
2000,4,15,8.2,8,1,10.6,8,1,6.5,8,1
2000,4,16,6.8,8,1,9.3,8,1,5.1,8,1
2000,4,17,6.9,8,1,10.3,8,1,4.7,8,1
2000,4,18,8.9,8,1,14.3,8,1,2.6,8,1
2000,4,19,11.6,8,1,14.4,8,1,8.8,8,1
2000,4,20,9.7,8,1,12.0,8,1,7.3,8,1
2000,4,21,14.0,8,1,17.2,8,1,10.4,8,1
2000,4,22,11.9,8,1,14.3,8,1,10.0,8,1
2000,4,23,10.6,8,1,14.0,8,1,8.4,8,1
2000,4,24,11.8,8,1,15.7,8,1,8.9,8,1
2000,4,25,12.0,8,1,15.5,8,1,7.8,8,1
2000,4,26,12.8,8,1,20.7,8,1,6.0,8,1
2000,4,27,11.7,8,1,14.5,8,1,10.0,8,1
2000,4,28,8.8,8,1,10.9,8,1,7.2,8,1
2000,4,29,10.4,8,1,14.0,8,1,7.2,8,1
2000,4,30,12.7,8,1,18.8,8,1,6.7,8,1
2000,12,24,4.6,8,1,10.1,8,1,0.5,8,1
2000,12,25,0.2,8,1,2.6,8,1,-1.9,8,1
2000,12,26,-1.9,8,1,-0.2,8,1,-3.8,8,1
2000,12,27,1.1,8,1,2.8,8,1,-1.0,8,1
2000,12,28,2.5,8,1,4.0,8,1,0.8,8,1
2000,12,29,1.5,8,1,2.7,8,1,-0.3,8,1
2000,12,30,2.0,8,1,4.8,8,1,-2.5,8,1
2000,12,31,4.1,8,1,7.5,8,1,0.4,8,1
2001,1,1,2.7,8,1,6.0,8,1,0.7,8,1
2001,1,2,1.8,8,1,4.7,8,1,0.2,8,1
2001,1,3,0.7,8,1,2.6,8,1,-1.3,8,1
2001,1,4,0.7,8,1,2.8,8,1,-1.5,8,1
2001,1,5,1.4,8,1,4.1,8,1,-0.8,8,1
2001,1,6,0.3,8,1,2.1,8,1,-1.5,8,1
2001,1,7,-0.1,8,1,0.8,8,1,-1.0,8,1
2001,1,8,0.7,8,1,1.3,8,1,-0.2,8,1
2001,1,9,1.0,8,1,3.5,8,1,-2.5,8,1
2001,1,10,3.7,8,1,8.5,8,1,0.2,8,1
2001,1,11,1.0,8,1,7.2,8,1,-3.9,8,1
2001,1,12,-2.6,8,1,-1.3,8,1,-4.5,8,1
2001,1,13,-3.5,8,1,-1.9,8,1,-6.3,8,1
2001,1,14,-4.1,8,1,-1.4,8,1,-7.7,8,1
2001,1,15,-1.3,8,1,0.4,8,1,-3.5,8,1
2001,1,16,-1.9,8,1,-0.1,8,1,-3.8,8,1
2001,1,17,-1.7,8,1,-0.2,8,1,-3.5,8,1
2001,1,18,-1.5,8,1,0.4,8,1,-2.5,8,1
2001,1,19,-1.7,8,1,0.8,8,1,-4.0,8,1
2001,1,20,-0.8,8,1,1.6,8,1,-4.0,8,1
2001,1,21,2.0,8,1,5.3,8,1,-0.4,8,1
2001,1,22,1.3,8,1,2.5,8,1,0.0,8,1
2001,1,23,0.7,8,1,2.2,8,1,-1.3,8,1
2001,1,24,0.4,8,1,2.8,8,1,-1.4,8,1
2001,1,25,1.3,8,1,4.8,8,1,-1.5,8,1
2001,1,26,1.4,8,1,3.5,8,1,-0.2,8,1
2001,1,27,0.6,8,1,2.4,8,1,-0.3,8,1
2001,1,28,2.9,8,1,5.7,8,1,0.4,8,1
2001,1,29,1.8,8,1,3.5,8,1,0.0,8,1
2001,1,30,1.1,8,1,3.8,8,1,-1.4,8,1
2001,1,31,1.2,8,1,3.0,8,1,-0.1,8,1
2001,2,1,2.6,8,1,6.1,8,1,-0.3,8,1
2001,2,2,-1.7,8,1,0.6,8,1,-2.8,8,1
2001,2,3,-1.5,8,1,1.7,8,1,-3.9,8,1
2001,2,4,-1.2,8,1,0.1,8,1,-3.2,8,1
2001,2,5,0.7,8,1,5.2,8,1,-2.8,8,1
2001,2,6,1.4,8,1,3.7,8,1,-0.8,8,1
2001,2,7,-0.3,8,1,1.5,8,1,-3.1,8,1
2001,2,8,-0.7,8,1,1.2,8,1,-2.5,8,1
2001,2,9,0.6,8,1,4.5,8,1,-3.5,8,1
2001,2,10,0.4,8,1,3.7,8,1,-2.6,8,1
2001,2,11,-2.8,8,1,-1.3,8,1,-4.4,8,1
2001,2,12,-1.8,8,1,-0.2,8,1,-4.5,8,1
2001,2,13,-1.3,8,1,0.1,8,1,-2.6,8,1
2001,2,14,-2.4,8,1,-0.5,8,1,-4.5,8,1
2001,2,15,-1.3,8,1,1.4,8,1,-3.6,8,1
2001,2,16,-1.0,8,1,1.3,8,1,-2.8,8,1
2001,2,17,0.7,8,1,3.3,8,1,-2.3,8,1
2001,2,18,4.7,8,1,6.1,8,1,2.0,8,1
2001,2,19,2.0,8,1,4.9,8,1,-0.5,8,1
2001,2,20,1.5,8,1,3.9,8,1,-1.0,8,1
2001,2,21,3.3,8,1,10.1,8,1,-3.6,8,1
2001,2,22,7.2,8,1,9.8,8,1,3.2,8,1
2001,2,23,5.8,8,1,9.7,8,1,1.0,8,1
2001,2,24,0.6,8,1,1.4,8,1,-0.4,8,1
2001,2,25,-0.6,8,1,1.4,8,1,-3.7,8,1
2001,2,26,0.5,8,1,3.1,8,1,-3.1,8,1
2001,2,27,4.4,8,1,7.8,8,1,0.9,8,1
2001,2,28,4.7,8,1,7.8,8,1,1.1,8,1
2001,3,1,3.7,8,1,6.8,8,1,0.7,8,1
2001,3,2,3.0,8,1,6.7,8,1,0.8,8,1
2001,3,3,4.6,8,1,7.1,8,1,1.8,8,1
2001,3,4,5.8,8,1,10.0,8,1,2.0,8,1
2001,3,5,2.0,8,1,3.8,8,1,-0.1,8,1
2001,3,6,3.3,8,1,5.9,8,1,0.3,8,1
2001,3,7,3.9,8,1,8.5,8,1,0.0,8,1
2001,3,8,-0.1,8,1,1.8,8,1,-2.1,8,1
2001,3,9,-0.7,8,1,1.7,8,1,-4.4,8,1
2001,3,10,-0.4,8,1,1.8,8,1,-2.2,8,1
2001,3,11,-0.2,8,1,1.8,8,1,-1.6,8,1
2001,3,12,1.2,8,1,3.9,8,1,-1.4,8,1
2001,3,13,-0.1,8,1,3.6,8,1,-2.7,8,1
2001,3,14,3.4,8,1,10.3,8,1,-2.7,8,1
2001,3,15,5.5,8,1,12.5,8,1,0.7,8,1
2001,3,16,4.2,8,1,7.9,8,1,0.7,8,1
2001,3,17,6.2,8,1,11.9,8,1,-0.9,8,1
2001,3,18,7.2,8,1,10.3,8,1,4.1,8,1
2001,3,19,9.0,8,1,12.5,8,1,3.9,8,1
2001,3,20,10.2,8,1,16.2,8,1,2.1,8,1
2001,3,21,6.4,8,1,11.5,8,1,0.8,8,1
2001,3,22,9.0,8,1,16.6,8,1,0.1,8,1
2001,3,23,6.2,8,1,10.1,8,1,1.4,8,1
2001,3,24,7.9,8,1,16.6,8,1,0.2,8,1
2001,3,25,11.7,8,1,20.1,8,1,3.5,8,1
2001,3,26,7.5,8,1,9.8,8,1,4.7,8,1
2001,3,27,4.7,8,1,6.4,8,1,1.2,8,1
2001,3,28,3.0,8,1,7.9,8,1,0.3,8,1
2001,3,29,2.4,8,1,6.3,8,1,-0.3,8,1
2001,3,30,3.1,8,1,7.4,8,1,0.5,8,1
2001,3,31,4.1,8,1,7.5,8,1,0.9,8,1
2001,4,1,5.0,8,1,8.8,8,1,1.4,8,1
2001,4,2,8.6,8,1,14.7,8,1,2.6,8,1
2001,4,3,5.9,8,1,8.6,8,1,0.7,8,1
2001,4,4,6.3,8,1,9.7,8,1,2.9,8,1
2001,4,5,8.7,8,1,16.3,8,1,0.5,8,1
2001,4,6,9.4,8,1,13.2,8,1,6.3,8,1
2001,4,7,10.5,8,1,17.2,8,1,5.1,8,1
2001,4,8,13.7,8,1,21.4,8,1,7.4,8,1
2001,4,9,14.7,8,1,21.7,8,1,10.0,8,1
2001,4,10,16.1,8,1,24.5,8,1,7.8,8,1
2001,4,11,16.6,8,1,24.0,8,1,11.0,8,1
2001,4,12,11.8,8,1,17.4,8,1,7.4,8,1
2001,4,13,10.2,8,1,13.3,8,1,5.7,8,1
2001,4,14,12.0,8,1,16.8,8,1,7.2,8,1
2001,4,15,11.4,8,1,16.3,8,1,8.5,8,1
2001,4,16,11.4,8,1,15.0,8,1,7.8,8,1
2001,4,17,14.0,8,1,21.9,8,1,6.6,8,1
2001,4,18,17.5,8,1,26.4,8,1,8.8,8,1
2001,4,19,15.7,8,1,23.4,8,1,11.0,8,1
2001,4,20,7.8,8,1,13.7,8,1,5.5,8,1
2001,4,21,6.2,8,1,10.3,8,1,1.8,8,1
2001,4,22,7.1,8,1,10.8,8,1,2.6,8,1
2001,4,23,10.5,8,1,14.5,8,1,6.8,8,1
2001,4,24,11.8,8,1,15.0,8,1,6.9,8,1
2001,4,25,9.5,8,1,12.8,8,1,5.5,8,1
2001,4,26,9.4,8,1,14.1,8,1,3.5,8,1
2001,4,27,11.2,8,1,16.4,8,1,4.8,8,1
2001,4,28,12.8,8,1,20.0,8,1,4.8,8,1
2001,4,29,14.8,8,1,21.2,8,1,9.2,8,1
2001,4,30,14.3,8,1,19.4,8,1,8.1,8,1
2001,12,24,2.9,8,1,5.8,8,1,1.1,8,1
2001,12,25,1.5,8,1,5.9,8,1,-1.8,8,1
2001,12,26,2.3,8,1,6.0,8,1,-1.5,8,1
2001,12,27,3.4,8,1,5.6,8,1,1.4,8,1
2001,12,28,1.9,8,1,4.2,8,1,-0.3,8,1
2001,12,29,3.3,8,1,5.8,8,1,0.9,8,1
2001,12,30,3.2,8,1,5.9,8,1,0.0,8,1
2001,12,31,1.6,8,1,3.1,8,1,-1.0,8,1
2002,1,1,2.8,8,1,9.2,8,1,-0.1,8,1
2002,1,2,-0.4,8,1,2.0,8,1,-3.3,8,1
2002,1,3,0.8,8,1,2.8,8,1,-2.3,8,1
2002,1,4,1.5,8,1,3.9,8,1,0.4,8,1
2002,1,5,1.8,8,1,4.4,8,1,0.0,8,1
2002,1,6,0.7,8,1,4.5,8,1,-2.5,8,1
2002,1,7,1.0,8,1,6.1,8,1,-4.1,8,1
2002,1,8,3.8,8,1,6.6,8,1,2.0,8,1
2002,1,9,2.5,8,1,4.3,8,1,0.4,8,1
2002,1,10,3.7,8,1,5.7,8,1,1.4,8,1
2002,1,11,4.0,8,1,6.7,8,1,1.7,8,1
2002,1,12,6.4,8,1,10.3,8,1,4.3,8,1
2002,1,13,4.6,8,1,6.5,8,1,1.6,8,1
2002,1,14,2.4,8,1,4.9,8,1,0.8,8,1
2002,1,15,5.4,8,1,11.5,8,1,0.5,8,1
2002,1,16,3.2,8,1,7.5,8,1,0.6,8,1
2002,1,17,2.9,8,1,5.0,8,1,1.0,8,1
2002,1,18,2.6,8,1,4.2,8,1,1.1,8,1
2002,1,19,2.1,8,1,5.2,8,1,-2.2,8,1
2002,1,20,1.4,8,1,5.8,8,1,-4.1,8,1
2002,1,21,8.2,8,1,11.4,8,1,4.4,8,1
2002,1,22,5.3,8,1,8.5,8,1,1.5,8,1
2002,1,23,3.2,8,1,5.1,8,1,1.0,8,1
2002,1,24,2.7,8,1,4.1,8,1,1.1,8,1
2002,1,25,2.0,8,1,3.6,8,1,-0.1,8,1
2002,1,26,3.1,8,1,5.8,8,1,0.3,8,1
2002,1,27,3.0,8,1,5.6,8,1,0.9,8,1
2002,1,28,3.3,8,1,4.6,8,1,1.3,8,1
2002,1,29,0.7,8,1,2.6,8,1,-0.4,8,1
2002,1,30,1.3,8,1,3.3,8,1,0.3,8,1
2002,1,31,1.6,8,1,3.4,8,1,-0.6,8,1
2002,2,1,2.0,8,1,4.7,8,1,-0.5,8,1
2002,2,2,3.7,8,1,6.8,8,1,0.5,8,1
2002,2,3,3.5,8,1,7.1,8,1,-0.7,8,1
2002,2,4,1.5,8,1,6.5,8,1,-2.8,8,1
2002,2,5,3.0,8,1,6.5,8,1,-1.0,8,1
2002,2,6,5.3,8,1,10.2,8,1,1.4,8,1
2002,2,7,5.2,8,1,12.9,8,1,2.2,8,1
2002,2,8,7.3,8,1,9.8,8,1,5.3,8,1
2002,2,9,-0.1,8,1,7.0,8,1,-3.2,8,1
2002,2,10,-0.5,8,1,1.7,8,1,-3.1,8,1
2002,2,11,-0.7,8,1,1.0,8,1,-2.3,8,1
2002,2,12,-1.5,8,1,0.4,8,1,-3.3,8,1
2002,2,13,-1.6,8,1,1.2,8,1,-3.4,8,1
2002,2,14,-0.3,8,1,2.9,8,1,-4.6,8,1
2002,2,15,0.9,8,1,3.1,8,1,-1.8,8,1
2002,2,16,3.6,8,1,6.4,8,1,0.7,8,1
2002,2,17,3.9,8,1,7.4,8,1,0.0,8,1
2002,2,18,2.4,8,1,6.9,8,1,-1.7,8,1
2002,2,19,2.3,8,1,5.1,8,1,-2.2,8,1
2002,2,20,5.5,8,1,7.6,8,1,2.3,8,1
2002,2,21,7.1,8,1,10.5,8,1,4.4,8,1
2002,2,22,6.9,8,1,9.4,8,1,4.8,8,1
2002,2,23,5.4,8,1,7.6,8,1,2.9,8,1
2002,2,24,3.1,8,1,4.9,8,1,2.0,8,1
2002,2,25,4.3,8,1,7.8,8,1,0.7,8,1
2002,2,26,4.0,8,1,9.3,8,1,-0.4,8,1
2002,2,27,6.2,8,1,12.6,8,1,1.2,8,1
2002,2,28,6.0,8,1,9.5,8,1,2.9,8,1
2002,3,1,5.4,8,1,11.1,8,1,1.4,8,1
2002,3,2,1.4,8,1,9.4,8,1,-1.0,8,1
2002,3,3,0.5,8,1,2.2,8,1,-1.2,8,1
2002,3,4,3.3,8,1,7.0,8,1,-0.4,8,1
2002,3,5,4.3,8,1,9.8,8,1,-1.4,8,1
2002,3,6,6.5,8,1,9.6,8,1,4.3,8,1
2002,3,7,5.3,8,1,7.6,8,1,2.0,8,1
2002,3,8,4.2,8,1,6.2,8,1,1.6,8,1
2002,3,9,8.2,8,1,11.0,8,1,4.3,8,1
2002,3,10,6.9,8,1,11.9,8,1,2.3,8,1
2002,3,11,6.4,8,1,9.3,8,1,1.8,8,1
2002,3,12,7.1,8,1,9.4,8,1,4.8,8,1
2002,3,13,7.2,8,1,10.0,8,1,4.7,8,1
2002,3,14,9.3,8,1,16.1,8,1,2.0,8,1
2002,3,15,9.0,8,1,11.0,8,1,6.1,8,1
2002,3,16,6.4,8,1,9.9,8,1,3.1,8,1
2002,3,17,8.4,8,1,13.5,8,1,2.4,8,1
2002,3,18,7.6,8,1,12.2,8,1,2.6,8,1
2002,3,19,6.2,8,1,11.9,8,1,1.0,8,1
2002,3,20,6.9,8,1,10.4,8,1,2.9,8,1
2002,3,21,10.6,8,1,19.0,8,1,2.7,8,1
2002,3,22,8.1,8,1,11.0,8,1,4.4,8,1
2002,3,23,5.1,8,1,7.4,8,1,2.6,8,1
2002,3,24,4.8,8,1,7.5,8,1,1.7,8,1
2002,3,25,5.7,8,1,9.5,8,1,2.3,8,1
2002,3,26,10.0,8,1,16.9,8,1,2.0,8,1
2002,3,27,7.4,8,1,9.9,8,1,4.6,8,1
2002,3,28,5.9,8,1,9.7,8,1,3.2,8,1
2002,3,29,9.4,8,1,16.2,8,1,2.7,8,1
2002,3,30,9.6,8,1,11.5,8,1,8.5,8,1
2002,3,31,9.5,8,1,14.6,8,1,5.1,8,1
2002,4,1,9.9,8,1,15.3,8,1,3.3,8,1
2002,4,2,11.8,8,1,15.4,8,1,8.1,8,1
2002,4,3,11.8,8,1,19.3,8,1,7.0,8,1
2002,4,4,9.1,8,1,12.1,8,1,6.8,8,1
2002,4,5,8.9,8,1,12.4,8,1,5.0,8,1
2002,4,6,10.6,8,1,17.5,8,1,3.6,8,1
2002,4,7,10.5,8,1,12.6,8,1,7.5,8,1
2002,4,8,14.3,8,1,19.9,8,1,9.9,8,1
2002,4,9,8.9,8,1,10.9,8,1,6.6,8,1
2002,4,10,9.5,8,1,13.7,8,1,6.2,8,1
2002,4,11,9.7,8,1,13.8,8,1,5.5,8,1
2002,4,12,8.4,8,1,9.9,8,1,6.6,8,1
2002,4,13,9.8,8,1,17.3,8,1,3.4,8,1
2002,4,14,12.2,8,1,16.1,8,1,9.1,8,1
2002,4,15,16.5,8,1,25.6,8,1,8.7,8,1
2002,4,16,17.4,8,1,23.6,8,1,12.9,8,1
2002,4,17,15.0,8,1,20.2,8,1,10.9,8,1
2002,4,18,12.4,8,1,15.0,8,1,10.7,8,1
2002,4,19,11.8,8,1,15.3,8,1,7.2,8,1
2002,4,20,15.5,8,1,22.8,8,1,7.8,8,1
2002,4,21,16.6,8,1,22.3,8,1,11.5,8,1
2002,4,22,17.9,8,1,22.9,8,1,14.4,8,1
2002,4,23,18.2,8,1,26.1,8,1,11.9,8,1
2002,4,24,17.7,8,1,26.0,8,1,11.7,8,1
2002,4,25,10.7,8,1,14.3,8,1,5.8,8,1
2002,4,26,9.6,8,1,14.9,8,1,4.1,8,1
2002,4,27,11.1,8,1,16.7,8,1,4.9,8,1
2002,4,28,12.2,8,1,17.6,8,1,6.9,8,1
2002,4,29,12.3,8,1,17.6,8,1,4.5,8,1
2002,4,30,13.1,8,1,15.5,8,1,11.2,8,1
2002,12,24,3.6,8,1,7.4,8,1,0.6,8,1
2002,12,25,2.3,8,1,5.1,8,1,-0.3,8,1
2002,12,26,-0.1,8,1,1.6,8,1,-2.1,8,1
2002,12,27,-2.3,8,1,0.3,8,1,-5.0,8,1
2002,12,28,2.4,8,1,4.4,8,1,0.2,8,1
2002,12,29,0.7,8,1,3.8,8,1,-1.7,8,1
2002,12,30,1.5,8,1,4.1,8,1,-1.8,8,1
2002,12,31,0.1,8,1,2.4,8,1,-2.2,8,1
2003,1,1,-0.7,8,1,2.0,8,1,-3.0,8,1
2003,1,2,-1.5,8,1,0.1,8,1,-3.8,8,1
2003,1,3,-0.1,8,1,3.5,8,1,-5.4,8,1
2003,1,4,2.1,8,1,5.0,8,1,-0.7,8,1
2003,1,5,-0.9,8,1,0.2,8,1,-3.3,8,1
2003,1,6,0.2,8,1,2.0,8,1,-2.8,8,1
2003,1,7,1.8,8,1,2.9,8,1,0.3,8,1
2003,1,8,2.4,8,1,4.3,8,1,1.1,8,1
2003,1,9,2.8,8,1,5.6,8,1,0.1,8,1
2003,1,10,4.4,8,1,6.8,8,1,2.8,8,1
2003,1,11,3.2,8,1,4.3,8,1,1.3,8,1
2003,1,12,3.2,8,1,5.7,8,1,-1.1,8,1
2003,1,13,4.6,8,1,9.6,8,1,-1.3,8,1
2003,1,14,4.1,8,1,9.1,8,1,0.2,8,1
2003,1,15,-1.1,8,1,1.4,8,1,-2.9,8,1
2003,1,16,2.7,8,1,5.5,8,1,-0.9,8,1
2003,1,17,4.6,8,1,7.2,8,1,1.4,8,1
2003,1,18,2.3,8,1,4.6,8,1,0.0,8,1
2003,1,19,2.7,8,1,5.2,8,1,-1.2,8,1
2003,1,20,0.4,8,1,2.9,8,1,-2.1,8,1
2003,1,21,-0.3,8,1,1.6,8,1,-2.7,8,1
2003,1,22,0.8,8,1,3.2,8,1,-2.2,8,1
2003,1,23,0.8,8,1,2.6,8,1,-0.9,8,1
2003,1,24,2.1,8,1,4.0,8,1,-0.7,8,1
2003,1,25,2.0,8,1,2.8,8,1,0.1,8,1
2003,1,26,2.2,8,1,4.6,8,1,-0.1,8,1
2003,1,27,4.4,8,1,6.2,8,1,1.9,8,1
2003,1,28,4.7,8,1,9.3,8,1,1.1,8,1
2003,1,29,-1.0,8,1,2.8,8,1,-3.9,8,1
2003,1,30,-1.3,8,1,0.8,8,1,-3.9,8,1
2003,1,31,0.0,8,1,1.4,8,1,-1.9,8,1
2003,2,1,0.0,8,1,1.3,8,1,-2.3,8,1
2003,2,2,0.2,8,1,2.8,8,1,-2.3,8,1
2003,2,3,0.5,8,1,2.6,8,1,-1.8,8,1
2003,2,4,1.0,8,1,3.3,8,1,-1.2,8,1
2003,2,5,-0.8,8,1,2.2,8,1,-5.0,8,1
2003,2,6,1.2,8,1,3.9,8,1,-1.2,8,1
2003,2,7,5.2,8,1,8.3,8,1,1.1,8,1
2003,2,8,6.0,8,1,8.7,8,1,3.5,8,1
2003,2,9,5.9,8,1,10.3,8,1,3.5,8,1
2003,2,10,5.4,8,1,8.0,8,1,2.5,8,1
2003,2,11,3.2,8,1,4.8,8,1,2.1,8,1
2003,2,12,0.0,8,1,3.2,8,1,-2.2,8,1
2003,2,13,-0.2,8,1,2.6,8,1,-1.6,8,1
2003,2,14,2.3,8,1,3.7,8,1,0.4,8,1
2003,2,15,3.3,8,1,6.5,8,1,0.8,8,1
2003,2,16,3.7,8,1,7.3,8,1,0.4,8,1
2003,2,17,4.4,8,1,5.9,8,1,3.0,8,1
2003,2,18,2.9,8,1,6.4,8,1,-1.2,8,1
2003,2,19,2.1,8,1,7.1,8,1,-3.6,8,1
2003,2,20,4.5,8,1,8.8,8,1,1.5,8,1
2003,2,21,3.1,8,1,4.8,8,1,1.4,8,1
2003,2,22,3.1,8,1,7.6,8,1,-0.8,8,1
2003,2,23,2.3,8,1,5.6,8,1,-1.4,8,1
2003,2,24,1.2,8,1,5.1,8,1,-3.0,8,1
2003,2,25,2.4,8,1,5.4,8,1,0.0,8,1
2003,2,26,4.1,8,1,6.5,8,1,1.0,8,1
2003,2,27,1.2,8,1,3.6,8,1,-0.9,8,1
2003,2,28,2.4,8,1,6.1,8,1,-0.5,8,1
2003,3,1,4.1,8,1,9.5,8,1,-0.6,8,1
2003,3,2,5.6,8,1,9.1,8,1,1.9,8,1
2003,3,3,4.2,8,1,10.8,8,1,0.6,8,1
2003,3,4,-0.1,8,1,1.6,8,1,-2.6,8,1
2003,3,5,2.0,8,1,4.5,8,1,-2.6,8,1
2003,3,6,4.3,8,1,6.9,8,1,2.4,8,1
2003,3,7,4.5,8,1,5.6,8,1,3.5,8,1
2003,3,8,3.0,8,1,4.0,8,1,1.7,8,1
2003,3,9,1.9,8,1,4.4,8,1,0.3,8,1
2003,3,10,0.4,8,1,2.7,8,1,-1.5,8,1
2003,3,11,0.5,8,1,2.4,8,1,-1.5,8,1
2003,3,12,1.7,8,1,3.9,8,1,-0.4,8,1
2003,3,13,3.3,8,1,5.3,8,1,1.6,8,1
2003,3,14,5.1,8,1,8.1,8,1,2.2,8,1
2003,3,15,4.1,8,1,8.5,8,1,1.3,8,1
2003,3,16,5.8,8,1,9.8,8,1,1.3,8,1
2003,3,17,4.5,8,1,7.7,8,1,2.1,8,1
2003,3,18,5.2,8,1,8.4,8,1,3.3,8,1
2003,3,19,4.6,8,1,9.2,8,1,-0.3,8,1
2003,3,20,3.7,8,1,6.3,8,1,0.7,8,1
2003,3,21,3.4,8,1,7.4,8,1,-0.6,8,1
2003,3,22,3.7,8,1,9.0,8,1,-1.0,8,1
2003,3,23,3.6,8,1,9.1,8,1,-2.2,8,1
2003,3,24,7.9,8,1,14.2,8,1,0.1,8,1
2003,3,25,9.9,8,1,15.4,8,1,4.6,8,1
2003,3,26,8.3,8,1,12.8,8,1,4.7,8,1
2003,3,27,9.7,8,1,15.0,8,1,4.6,8,1
2003,3,28,6.8,8,1,9.9,8,1,5.1,8,1
2003,3,29,6.6,8,1,9.2,8,1,5.1,8,1
