ダウンロードした時刻：2024/02/23 16:14:47

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2002,2,2,6.8,8,1,0.5,8,1,3.7,8,1,10.5,0,8,1,0,0,8,1,7,0,8,1
2002,2,3,7.1,8,1,-0.7,8,1,3.5,8,1,0.0,0,8,1,0,1,8,1,2,0,8,1
2002,2,4,6.5,8,1,-2.8,8,1,1.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2002,2,5,6.5,8,1,-1.0,8,1,3.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2002,2,6,10.2,8,1,1.4,8,1,5.3,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1
2002,2,7,12.9,8,1,2.2,8,1,5.2,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1
2002,2,8,9.8,8,1,5.3,8,1,7.3,8,1,10.0,0,8,1,0,0,8,1,0,1,8,1
2002,2,9,7.0,8,1,-3.2,8,1,-0.1,8,1,7.0,0,8,1,0,0,8,1,0,0,8,1
2002,2,10,1.7,8,1,-3.1,8,1,-0.5,8,1,3.0,0,8,1,3,0,8,1,2,0,8,1
2002,2,11,1.0,8,1,-2.3,8,1,-0.7,8,1,9.0,0,8,1,8,0,8,1,10,0,8,1
2002,2,12,0.4,8,1,-3.3,8,1,-1.5,8,1,4.0,0,8,1,9,0,8,1,11,0,8,1
2002,2,13,1.2,8,1,-3.4,8,1,-1.6,8,1,0.5,0,8,1,3,0,8,1,9,0,8,1
2002,2,14,2.9,8,1,-4.6,8,1,-0.3,8,1,9.0,0,8,1,11,0,8,1,17,0,8,1
2002,2,15,3.1,8,1,-1.8,8,1,0.9,8,1,1.0,0,8,1,3,0,8,1,12,0,8,1
2002,2,16,6.4,8,1,0.7,8,1,3.6,8,1,0.5,0,8,1,0,0,8,1,9,0,8,1
2002,2,17,7.4,8,1,0.0,8,1,3.9,8,1,0.0,0,8,1,0,1,8,1,5,0,8,1
2002,2,18,6.9,8,1,-1.7,8,1,2.4,8,1,5.5,0,8,1,0,0,8,1,1,0,8,1
2002,2,19,5.1,8,1,-2.2,8,1,2.3,8,1,11.5,0,8,1,1,0,8,1,3,0,8,1
2002,2,20,7.6,8,1,2.3,8,1,5.5,8,1,6.5,0,8,1,0,0,8,1,0,1,8,1
2002,2,21,10.5,8,1,4.4,8,1,7.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2002,2,22,9.4,8,1,4.8,8,1,6.9,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1
2002,2,23,7.6,8,1,2.9,8,1,5.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2002,2,24,4.9,8,1,2.0,8,1,3.1,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2002,2,25,7.8,8,1,0.7,8,1,4.3,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2002,2,26,9.3,8,1,-0.4,8,1,4.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2002,2,27,12.6,8,1,1.2,8,1,6.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2002,2,28,9.5,8,1,2.9,8,1,6.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2002,3,1,11.1,8,1,1.4,8,1,5.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2003,2,1,1.3,8,1,-2.3,8,1,0.0,8,1,1.0,0,8,1,2,0,8,1,8,0,8,1
2003,2,2,2.8,8,1,-2.3,8,1,0.2,8,1,0.5,0,8,1,1,0,8,1,8,0,8,1
2003,2,3,2.6,8,1,-1.8,8,1,0.5,8,1,13.0,0,8,1,12,0,8,1,15,0,8,1
2003,2,4,3.3,8,1,-1.2,8,1,1.0,8,1,1.0,0,8,1,3,0,8,1,13,0,8,1
2003,2,5,2.2,8,1,-5.0,8,1,-0.8,8,1,0.0,0,8,1,1,0,8,1,12,0,8,1
2003,2,6,3.9,8,1,-1.2,8,1,1.2,8,1,0.0,0,8,1,2,0,8,1,12,0,8,1
2003,2,7,8.3,8,1,1.1,8,1,5.2,8,1,8.0,0,8,1,0,0,8,1,11,0,8,1
2003,2,8,8.7,8,1,3.5,8,1,6.0,8,1,3.5,0,8,1,0,1,8,1,2,0,8,1
2003,2,9,10.3,8,1,3.5,8,1,5.9,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1
2003,2,10,8.0,8,1,2.5,8,1,5.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1
2003,2,11,4.8,8,1,2.1,8,1,3.2,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1
2003,2,12,3.2,8,1,-2.2,8,1,0.0,8,1,3.5,0,8,1,1,0,8,1,1,0,8,1
2003,2,13,2.6,8,1,-1.6,8,1,-0.2,8,1,1.5,0,8,1,0,0,8,1,4,0,8,1
2003,2,14,3.7,8,1,0.4,8,1,2.3,8,1,0.5,0,8,1,3,0,8,1,4,0,8,1
2003,2,15,6.5,8,1,0.8,8,1,3.3,8,1,4.5,0,8,1,0,0,8,1,0,0,8,1
2003,2,16,7.3,8,1,0.4,8,1,3.7,8,1,6.0,0,8,1,0,0,8,1,0,1,8,1
2003,2,17,5.9,8,1,3.0,8,1,4.4,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2003,2,18,6.4,8,1,-1.2,8,1,2.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2003,2,19,7.1,8,1,-3.6,8,1,2.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2003,2,20,8.8,8,1,1.5,8,1,4.5,8,1,7.5,0,8,1,0,0,8,1,0,1,8,1
2003,2,21,4.8,8,1,1.4,8,1,3.1,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2003,2,22,7.6,8,1,-0.8,8,1,3.1,8,1,4.0,0,8,1,0,0,8,1,0,0,8,1
2003,2,23,5.6,8,1,-1.4,8,1,2.3,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2003,2,24,5.1,8,1,-3.0,8,1,1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2003,2,25,5.4,8,1,0.0,8,1,2.4,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2003,2,26,6.5,8,1,1.0,8,1,4.1,8,1,15.0,0,8,1,0,0,8,1,0,1,8,1
2003,2,27,3.6,8,1,-0.9,8,1,1.2,8,1,0.5,0,8,1,2,0,8,1,2,0,8,1
2003,2,28,6.1,8,1,-0.5,8,1,2.4,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2003,3,1,9.5,8,1,-0.6,8,1,4.1,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1
2004,2,1,5.8,8,1,-0.5,8,1,3.5,8,1,0.0,0,8,1,0,0,8,1,3,0,8,1
2004,2,2,7.2,8,1,-0.7,8,1,3.4,8,1,6.5,0,8,1,0,1,8,1,0,0,8,1
2004,2,3,6.2,8,1,-1.0,8,1,2.6,8,1,5.0,0,8,1,0,0,8,1,8,0,8,1
2004,2,4,2.6,8,1,-1.2,8,1,1.2,8,1,3.5,0,8,1,10,0,8,1,11,0,8,1
2004,2,5,2.5,8,1,-1.9,8,1,0.6,8,1,1.0,0,8,1,1,0,8,1,7,0,8,1
2004,2,6,2.3,8,1,-1.6,8,1,0.4,8,1,13.5,0,8,1,2,0,8,1,20,0,8,1
2004,2,7,1.2,8,1,-1.6,8,1,0.0,8,1,5.5,0,8,1,19,0,8,1,26,0,8,1
2004,2,8,3.3,8,1,-1.2,8,1,1.2,8,1,7.0,0,8,1,7,0,8,1,22,0,8,1
2004,2,9,2.4,8,1,-1.4,8,1,0.7,8,1,1.0,0,8,1,2,0,8,1,19,0,8,1
2004,2,10,2.4,8,1,-2.2,8,1,0.3,8,1,0.0,0,8,1,0,0,8,1,16,0,8,1
2004,2,11,5.0,8,1,-4.8,8,1,0.2,8,1,16.0,0,8,1,1,0,8,1,15,0,8,1
2004,2,12,6.6,8,1,1.4,8,1,4.7,8,1,1.5,0,8,1,1,0,8,1,12,0,8,1
2004,2,13,7.2,8,1,1.4,8,1,3.7,8,1,0,1,8,1,0,0,8,1,7,0,8,1
2004,2,14,10.4,8,1,1.0,8,1,5.3,8,1,4.0,0,8,1,0,0,8,1,4,0,8,1
2004,2,15,6.8,8,1,2.0,8,1,4.1,8,1,2.0,0,8,1,0,0,8,1,0,1,8,1
2004,2,16,5.0,8,1,1.2,8,1,3.0,8,1,2.5,0,8,1,0,0,8,1,1,0,8,1
2004,2,17,6.8,8,1,1.6,8,1,3.9,8,1,5.0,0,8,1,0,0,8,1,0,1,8,1
2004,2,18,4.5,8,1,1.5,8,1,2.8,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1
2004,2,19,5.7,8,1,1.1,8,1,2.7,8,1,1.5,0,8,1,0,0,8,1,0,1,8,1
2004,2,20,8.2,8,1,-1.8,8,1,2.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2004,2,21,15.2,8,1,-0.7,8,1,7.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1
2004,2,22,21.6,8,1,6.4,8,1,12.4,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1
2004,2,23,13.0,8,1,1.1,8,1,3.9,8,1,12.5,0,8,1,0,0,8,1,0,0,8,1
2004,2,24,7.7,8,1,1.7,8,1,4.2,8,1,0.5,0,8,1,0,0,8,1,0,1,8,1
2004,2,25,10.9,8,1,3.7,8,1,7.7,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1
2004,2,26,11.4,8,1,-0.1,8,1,5.6,8,1,4.0,0,8,1,0,0,8,1,0,1,8,1
2004,2,27,3.6,8,1,-1.1,8,1,1.1,8,1,1.0,0,8,1,1,0,8,1,1,0,8,1
2004,2,28,9.1,8,1,0.4,8,1,3.7,8,1,0.0,0,8,1,0,0,8,1,1,0,8,1
2004,2,29,8.3,8,1,2.2,8,1,4.9,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1
2005,2,1,1.1,8,1,-2.2,8,1,-0.4,8,1,3.5,0,8,1,7,0,8,1,12,0,8,1
2005,2,2,2.5,8,1,-1.6,8,1,0.2,8,1,10.5,0,8,1,5,0,8,1,13,0,8,1
2005,2,3,2.6,8,1,-1.4,8,1,1.0,8,1,5.0,0,8,1,3,0,8,1,16,0,8,1
2005,2,4,2.3,8,1,-0.1,8,1,1.3,8,1,1.0,0,8,1,2,0,8,1,14,0,8,1
2005,2,5,2.3,8,1,-1.6,8,1,0.4,8,1,5.0,0,8,1,4,0,8,1,15,0,8,1
2005,2,6,2.3,8,1,-0.6,8,1,1.1,8,1,4.0,0,8,1,6,0,8,1,16,0,8,1
2005,2,7,3.5,8,1,-2.5,8,1,1.4,8,1,0.0,0,8,1,0,0,8,1,15,0,8,1
2005,2,8,4.2,8,1,-3.0,8,1,0.9,8,1,0,1,8,1,0,1,8,1,14,0,8,1
2005,2,9,6.3,8,1,0.0,8,1,2.3,8,1,3.5,0,8,1,0,0,8,1,11,0,8,1
2005,2,10,3.8,8,1,-2.1,8,1,1.3,8,1,10.5,0,8,1,0,0,8,1,8,0,8,1
2005,2,11,-0.1,8,1,-3.6,8,1,-1.8,8,1,5.0,0,8,1,5,0,8,1,10,0,8,1
2005,2,12,1.0,8,1,-3.2,8,1,-0.5,8,1,1.0,0,8,1,2,0,8,1,10,0,8,1
2005,2,13,2.4,8,1,-1.1,8,1,0.8,8,1,2.5,0,8,1,4,0,8,1,12,0,8,1
2005,2,14,2.4,8,1,-1.4,8,1,0.8,8,1,1.0,0,8,1,1,0,8,1,12,0,8,1
2005,2,15,5.1,8,1,-1.2,8,1,1.4,8,1,5.0,0,8,1,6,0,8,1,17,0,8,1
2005,2,16,1.9,8,1,-1.9,8,1,0.3,8,1,3.0,0,8,1,4,0,8,1,12,0,8,1
2005,2,17,6.5,8,1,1.4,8,1,3.5,8,1,6.0,0,8,1,0,0,8,1,11,0,8,1
2005,2,18,4.2,8,1,0.4,8,1,2.0,8,1,4.5,0,8,1,2,0,8,1,6,0,8,1
2005,2,19,4.5,8,1,1.6,8,1,2.9,8,1,11.0,0,8,1,0,0,8,1,4,0,8,1
2005,2,20,6.3,8,1,-1.6,8,1,1.8,8,1,6.0,0,8,1,0,0,8,1,2,0,8,1
2005,2,21,0.2,8,1,-1.6,8,1,-0.8,8,1,11.0,0,8,1,17,0,8,1,16,0,8,1
2005,2,22,1.9,8,1,-2.6,8,1,0.1,8,1,2.0,0,8,1,7,0,8,1,17,0,8,1
2005,2,23,6.4,8,1,-2.5,8,1,1.9,8,1,5.5,0,8,1,0,0,8,1,13,0,8,1
2005,2,24,1.9,8,1,-1.6,8,1,0.2,8,1,0.0,0,8,1,1,0,8,1,1,0,8,1
2005,2,25,4.8,8,1,-2.1,8,1,0.5,8,1,5.5,0,8,1,0,0,8,1,6,0,8,1
2005,2,26,1.1,8,1,-2.8,8,1,-0.7,8,1,4.5,0,8,1,7,0,8,1,8,0,8,1
2005,2,27,1.7,8,1,-3.5,8,1,-0.3,8,1,6.5,0,8,1,6,0,8,1,11,0,8,1
2005,2,28,4.6,8,1,-0.5,8,1,1.1,8,1,3.0,0,8,1,4,0,8,1,9,0,8,1
2005,3,1,1.5,8,1,-2.7,8,1,-0.5,8,1,1.5,0,8,1,2,0,8,1,7,0,8,1
2006,2,1,2.7,8,1,-3.0,8,1,0.4,8,1,9.0,0,8,1,3,0,8,2,31,0,8,1
2006,2,2,3.0,8,1,-3.9,8,1,0.5,8,1,1.5,0,8,1,5,0,8,2,33,0,8,1
2006,2,3,-0.7,8,1,-6.1,8,1,-3.5,8,1,5.0,0,8,1,7,0,8,2,37,0,8,1
2006,2,4,0.1,8,1,-5.7,8,1,-2.5,8,1,4.0,0,8,1,6,0,8,2,37,0,8,1
2006,2,5,0.1,8,1,-4.1,8,1,-1.7,8,1,3.5,0,8,1,7,0,8,2,37,0,8,1
2006,2,6,1.9,8,1,-1.2,8,1,0.0,8,1,1.5,0,8,1,5,0,8,2,38,0,8,1
2006,2,7,3.3,8,1,-0.4,8,1,1.9,8,1,12.5,0,8,1,1,0,8,2,35,0,8,1
2006,2,8,4.0,8,1,0.7,8,1,2.2,8,1,4.0,0,8,1,2,0,8,2,32,0,8,1
2006,2,9,1.6,8,1,-3.0,8,1,-0.7,8,1,5.0,0,8,1,9,0,8,2,33,0,8,1
2006,2,10,4.8,8,1,-1.5,8,1,1.8,8,1,21.5,0,8,1,3,0,8,2,35,0,8,1
2006,2,11,2.8,8,1,-0.8,8,1,1.0,8,1,5.5,0,8,1,8,0,8,2,36,0,8,1
2006,2,12,0.2,8,1,-3.9,8,1,-1.9,8,1,4.0,0,8,1,5,0,8,2,39,0,8,1
2006,2,13,8.6,8,1,-0.3,8,1,4.7,8,1,1.5,0,8,1,0,1,8,2,37,0,8,1
2006,2,14,11.4,8,1,3.5,8,1,6.7,8,1,9.5,0,8,1,0,1,8,2,23,0,8,1
2006,2,15,9.0,8,1,2.9,8,1,6.6,8,1,0.5,0,8,1,0,1,8,2,14,0,8,1
2006,2,16,4.7,8,1,1.7,8,1,2.4,8,1,2.5,0,8,1,1,0,8,2,8,0,8,1
2006,2,17,6.2,8,1,-3.1,8,1,-0.3,8,1,5.5,0,8,1,4,0,8,2,6,0,8,1
2006,2,18,4.1,8,1,-3.5,8,1,0.6,8,1,5.5,0,8,1,5,0,8,2,8,0,8,1
2006,2,19,8.2,8,1,0.6,8,1,3.4,8,1,0.5,0,8,1,1,0,8,2,6,0,8,1
2006,2,20,8.3,8,1,0.3,8,1,4.4,8,1,0.0,0,8,1,0,1,8,2,2,0,8,1
2006,2,21,11.5,8,1,0.0,8,1,5.4,8,1,0,1,8,1,0,1,8,2,0,0,8,1
2006,2,22,12.8,8,1,1.5,8,1,7.2,8,1,1.5,0,8,1,0,1,8,2,0,1,8,1
2006,2,23,8.1,8,1,-1.5,8,1,3.7,8,1,3.0,0,8,1,0,1,8,2,0,1,8,1
2006,2,24,7.2,8,1,-1.9,8,1,2.7,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2006,2,25,10.5,8,1,-1.3,8,1,4.5,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2006,2,26,11.0,8,1,4.5,8,1,7.1,8,1,10.5,0,8,1,0,1,8,2,0,1,8,1
2006,2,27,5.3,8,1,-0.4,8,1,0.9,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2006,2,28,3.6,8,1,-0.9,8,1,1.2,8,1,0.0,0,8,1,0,1,8,2,0,0,8,1
2006,3,1,5.0,8,1,0.0,8,1,3.0,8,1,17.0,0,8,1,0,1,8,2,0,0,8,1
2007,2,1,4.7,8,1,-0.6,8,1,2.5,8,1,7.5,0,8,1,3,0,8,2,3,0,8,1
2007,2,2,3.9,8,1,-0.6,8,1,2.3,8,1,2.0,0,8,1,3,0,8,2,3,0,8,1
2007,2,3,7.3,8,1,1.4,8,1,4.7,8,1,18.5,0,8,1,0,1,8,2,0,0,8,1
2007,2,4,4.8,8,1,-0.7,8,1,2.2,8,1,6.0,0,8,1,6,0,8,2,3,0,8,1
2007,2,5,9.6,8,1,0.4,8,1,4.5,8,1,0,1,8,1,0,1,8,2,2,0,8,1
2007,2,6,12.6,8,1,2.0,8,1,7.4,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2007,2,7,7.2,8,1,2.9,8,1,5.0,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,8,7.9,8,1,3.6,8,1,5.6,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,9,6.5,8,1,3.1,8,1,4.5,8,1,2.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,10,7.8,8,1,2.1,8,1,4.6,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,11,5.2,8,1,0.3,8,1,3.0,8,1,11.0,0,8,1,1,0,8,2,1,0,8,1
2007,2,12,4.4,8,1,0.5,8,1,2.6,8,1,4.5,0,8,1,2,0,8,2,1,0,8,1
2007,2,13,7.2,8,1,-1.3,8,1,2.2,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2007,2,14,10.2,8,1,1.3,8,1,5.7,8,1,21.5,0,8,1,0,1,8,2,0,1,8,1
2007,2,15,8.0,8,1,-0.5,8,1,2.7,8,1,5.0,0,8,1,2,0,8,2,2,0,8,1
2007,2,16,4.8,8,1,0.8,8,1,3.1,8,1,1.5,0,8,1,0,1,8,2,1,0,8,1
2007,2,17,8.3,8,1,0.6,8,1,3.5,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2007,2,18,8.4,8,1,0.1,8,1,4.4,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,19,6.4,8,1,3.4,8,1,4.6,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,20,8.2,8,1,-1.1,8,1,3.4,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2007,2,21,10.0,8,1,-1.1,8,1,3.9,8,1,9.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,22,13.6,8,1,0.9,8,1,6.7,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2007,2,23,13.4,8,1,2.9,8,1,7.2,8,1,3.5,0,8,1,0,1,8,2,0,1,8,1
2007,2,24,3.0,8,1,-1.8,8,1,0.8,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,25,5.2,8,1,-4.4,8,1,0.5,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2007,2,26,7.4,8,1,-4.8,8,1,1.5,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2007,2,27,9.8,8,1,-3.3,8,1,3.6,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1
2007,2,28,6.7,8,1,2.1,8,1,4.0,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1
2007,3,1,7.2,8,1,0.2,8,1,4.3,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2008,2,1,2.7,8,1,-1.8,8,1,0.4,8,1,3.0,0,8,1,4,0,8,2,18,0,8,1
2008,2,2,5.1,8,1,0.3,8,1,2.2,8,1,3.5,0,8,1,7,0,8,2,16,0,8,1
2008,2,3,4.3,8,1,-3.0,8,1,0.6,8,1,0.5,0,8,1,0,1,8,2,14,0,8,1
2008,2,4,3.7,8,1,-1.8,8,1,0.9,8,1,1.5,0,8,1,3,0,8,2,12,0,8,1
2008,2,5,3.7,8,1,-0.9,8,1,1.7,8,1,5.5,0,8,1,7,0,8,2,17,0,8,1
2008,2,6,3.4,8,1,-1.3,8,1,0.7,8,1,3.5,0,8,1,4,0,8,2,18,0,8,1
2008,2,7,2.9,8,1,-1.3,8,1,0.5,8,1,4.0,0,8,1,11,0,8,2,20,0,8,1
2008,2,8,2.1,8,1,-1.4,8,1,0.8,8,1,3.0,0,8,1,3,0,8,2,22,0,8,1
2008,2,9,4.9,8,1,-1.6,8,1,1.5,8,1,1.5,0,8,1,0,1,8,2,20,0,8,1
2008,2,10,6.3,8,1,-0.7,8,1,2.2,8,1,1.5,0,8,1,1,0,8,2,16,0,8,1
2008,2,11,6.5,8,1,-0.9,8,1,2.7,8,1,0.0,0,8,1,0,1,8,2,12,0,8,1
2008,2,12,3.9,8,1,-1.8,8,1,1.3,8,1,8.5,0,8,1,4,0,8,2,11,0,8,1
2008,2,13,-0.2,8,1,-4.1,8,1,-2.0,8,1,8.5,0,8,1,4,0,8,2,15,0,8,1
2008,2,14,1.8,8,1,-2.2,8,1,0.3,8,1,8.5,0,8,1,5,0,8,2,17,0,8,1
2008,2,15,1.3,8,1,-2.3,8,1,-0.2,8,1,2.5,0,8,1,6,0,8,2,18,0,8,1
2008,2,16,1.2,8,1,-2.9,8,1,-0.8,8,1,5.0,0,8,1,7,0,8,2,20,0,8,1
2008,2,17,1.4,8,1,-2.5,8,1,-0.2,8,1,2.0,0,8,1,3,0,8,2,19,0,8,1
2008,2,18,3.9,8,1,-0.6,8,1,1.3,8,1,3.0,0,8,1,4,0,8,2,18,0,8,1
2008,2,19,4.9,8,1,-0.9,8,1,1.7,8,1,3.0,0,8,1,1,0,8,2,18,0,8,1
2008,2,20,4.5,8,1,-0.2,8,1,1.8,8,1,21.5,0,8,1,7,0,8,2,18,0,8,1
2008,2,21,4.6,8,1,-1.8,8,1,2.1,8,1,1.0,0,8,1,3,0,8,2,18,0,8,1
2008,2,22,6.2,8,1,-3.4,8,1,1.2,8,1,0.5,0,8,1,0,1,8,2,15,0,8,1
2008,2,23,7.3,8,1,-1.4,8,1,1.8,8,1,8.0,0,8,1,2,0,8,2,14,0,8,1
2008,2,24,1.6,8,1,-1.6,8,1,0.2,8,1,4.0,0,8,1,4,0,8,2,12,0,8,1
2008,2,25,2.9,8,1,-2.3,8,1,0.2,8,1,0.5,0,8,1,1,0,8,2,13,0,8,1
2008,2,26,3.8,8,1,-1.2,8,1,1.1,8,1,16.5,0,8,1,0,1,8,2,11,0,8,1
2008,2,27,2.2,8,1,-2.0,8,1,0.3,8,1,3.0,0,8,1,5,0,8,2,14,0,8,1
2008,2,28,5.0,8,1,-1.0,8,1,2.8,8,1,1.0,0,8,1,1,0,8,2,14,0,8,1
2008,2,29,9.2,8,1,2.8,8,1,5.7,8,1,11.0,0,8,1,0,1,8,2,10,0,8,1
2009,2,1,3.6,8,1,0.4,8,1,1.8,8,1,1.0,0,8,1,0,1,8,2,13,0,8,1
2009,2,2,4.1,8,1,1.2,8,1,2.4,8,1,1.0,0,8,1,0,1,8,2,13,0,8,1
2009,2,3,6.5,8,1,1.9,8,1,4.0,8,1,6.0,0,8,1,0,1,8,2,11,0,8,1
2009,2,4,5.0,8,1,-0.9,8,1,2.5,8,1,0,1,8,1,0,1,8,2,8,0,8,1
2009,2,5,8.1,8,1,-1.9,8,1,2.8,8,1,5.0,0,8,1,0,1,8,2,6,0,8,1
2009,2,6,5.1,8,1,1.6,8,1,3.0,8,1,7.5,0,8,1,0,1,8,2,3,0,8,1
2009,2,7,6.2,8,1,-0.2,8,1,2.8,8,1,4.0,0,8,1,0,1,8,2,0,0,8,1
2009,2,8,5.6,8,1,0.9,8,1,3.3,8,1,1.5,0,8,1,0,1,8,2,0,0,8,1
2009,2,9,8.1,8,1,1.2,8,1,4.5,8,1,1.5,0,8,1,0,1,8,2,0,1,8,1
2009,2,10,8.7,8,1,0.2,8,1,3.5,8,1,10.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,11,8.6,8,1,0.1,8,1,3.7,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,12,8.0,8,1,1.0,8,1,5.1,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,13,9.5,8,1,1.5,8,1,6.3,8,1,9.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,14,14.5,8,1,5.7,8,1,8.3,8,1,14.5,0,8,1,0,1,8,2,0,1,8,1
2009,2,15,10.0,8,1,0.3,8,1,3.3,8,1,9.0,0,8,1,3,0,8,2,3,0,8,1
2009,2,16,0.5,8,1,-3.9,8,1,-1.5,8,1,9.0,0,8,1,12,0,8,2,11,0,8,1
2009,2,17,2.5,8,1,-2.7,8,1,-0.4,8,1,26.5,0,8,1,29,0,8,2,29,0,8,1
2009,2,18,2.1,8,1,-2.5,8,1,-0.1,8,1,2.0,0,8,1,4,0,8,2,25,0,8,1
2009,2,19,1.1,8,1,-2.8,8,1,-0.7,8,1,1.5,0,8,1,1,0,8,2,22,0,8,1
2009,2,20,6.4,8,1,-1.9,8,1,2.2,8,1,14.0,0,8,1,1,0,8,2,18,0,8,1
2009,2,21,1.7,8,1,-3.0,8,1,-0.2,8,1,2.0,0,8,1,4,0,8,2,10,0,8,1
2009,2,22,8.2,8,1,-3.0,8,1,2.9,8,1,18.5,0,8,1,0,1,8,2,9,0,8,1
2009,2,23,4.1,8,1,-0.2,8,1,2.1,8,1,1.0,0,8,1,0,1,8,2,2,0,8,1
2009,2,24,5.9,8,1,-2.4,8,1,2.0,8,1,1.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,25,6.7,8,1,3.3,8,1,4.6,8,1,8.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,26,5.3,8,1,0.2,8,1,3.2,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2009,2,27,7.2,8,1,-1.6,8,1,2.0,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2009,2,28,6.5,8,1,-1.4,8,1,2.1,8,1,0.0,0,8,1,0,1,8,2,0,0,8,1
2009,3,1,8.6,8,1,-3.5,8,1,2.1,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2010,2,1,5.5,8,1,-1.0,8,1,2.5,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2010,2,2,2.1,8,1,-2.3,8,1,-0.3,8,1,4.0,0,8,1,4,0,8,2,3,0,8,1
2010,2,3,-1.7,8,1,-3.9,8,1,-2.9,8,1,2.0,0,8,1,6,0,8,2,4,0,8,1
2010,2,4,-1.7,8,1,-4.1,8,1,-3.0,8,1,1.5,0,8,1,6,0,8,2,5,0,8,1
2010,2,5,-1.4,8,1,-5.9,8,1,-3.3,8,1,4.5,0,8,1,10,0,8,2,8,0,8,1
2010,2,6,-0.8,8,1,-5.6,8,1,-3.2,8,1,5.5,0,8,1,6,0,8,2,4,0,8,1
2010,2,7,4.0,8,1,-2.2,8,1,2.0,8,1,0.5,0,8,1,1,0,8,2,4,0,8,1
2010,2,8,7.2,8,1,-1.4,8,1,3.6,8,1,0.5,0,8,1,0,1,8,2,1,0,8,1
2010,2,9,8.2,8,1,2.0,8,1,5.4,8,1,8.0,0,8,1,0,1,8,2,0,1,8,1
